DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-02-28 07:17:40,500,248,742,1007.222,67.184,124,79.649,9876.5,0,0,0.165,20.238
2025-02-28 07:17:42,500,1010,0,998.572,63.448,505,81.983,41401.5,0,0,0.151,0.734
2025-02-28 07:17:44,500,937,62,998.082,65.741,468.5,82,38417,0,0,0.172,0.808
2025-02-28 07:17:46,500,543,451,1001.674,69.219,271.5,81.875,22229,0,0,0.157,7.357
2025-02-28 07:17:48,500,995,0,1006.304,64.537,497.5,82,40795,0,0,0.15,0.961
2025-02-28 07:17:50,500,1547,380,999.606,65.424,773.5,82,63427,0,0,0.175,-2.997
2025-02-28 07:17:52,500,999,0,1005.591,69.247,499.5,81.604,40761,0,0,0.167,4.3
2025-02-28 07:17:54,500,743,259,1000.155,61.245,371.5,81,30091.5,0,0,0.157,2.595
2025-02-28 07:17:56,500,998,0,1001.367,65.95,499,81,40419,0,0,0.177,0.832
2025-02-28 07:17:58,500,993,0,1001.682,65.797,496.5,81.048,40240.5,0,0,0.159,1.841
2025-02-28 07:18:00,500,917,83,1001.723,63.954,458.5,81,37138.5,0,0,0.122,0.896
2025-02-28 07:18:02,500,1000,0,1006.465,66.4,500,81,40500,0,0,0.17,0.998
2025-02-28 07:18:04,500,1002,0,1002.97,66.132,501,81.39,40776.5,0,0,0.159,2.003
2025-02-28 07:18:06,500,992,0,1000.11,62.868,496,82,40672,0,0,0.141,0.639
2025-02-28 07:18:08,500,1002,0,1001.011,63.867,501,82,41082,0,0,0.141,0.991
2025-02-28 07:18:10,500,1001,0,1003.663,73.723,500.5,81.371,40726,0,0,0.145,5.663
2025-02-28 07:18:12,500,1001,0,997.305,67.037,500.5,80,40040,0,0,0.146,0.823
2025-02-28 07:18:14,500,1002,0,1003.814,69.342,501,80,40080,0,0,0.159,0.913
2025-02-28 07:18:16,500,986,0,1001.149,67.312,493,80.528,39700.5,0,0,0.12,2.205
2025-02-28 07:18:18,500,1002,0,1002.737,64.673,501,81,40581,0,0,0.151,0.972
2025-02-28 07:18:20,500,1872,0,1000.513,65.458,936,81,75816,0,0,0.157,0.645
2025-02-28 07:18:22,500,1097,0,1002.723,65.815,548.5,81.401,44648.5,0,0,0.159,1.817
2025-02-28 07:18:24,500,995,0,998.999,66.404,497.5,82,40795,0,0,0.151,0.429
2025-02-28 07:18:26,500,1007,0,998.109,66.539,503.5,82,41287,0,0,0.175,0.799
2025-02-28 07:18:28,500,496,506,998.175,65.27,248,81.946,20322.5,0,0,0.196,6.101
2025-02-28 07:18:30,500,996,0,998.181,66.624,498,82,40836,0,0,0.154,0.432
2025-02-28 07:18:32,500,124,876,993.234,64.282,62,82,5084,0,0,0.169,0.452
2025-02-28 07:18:34,500,850,133,1007.722,78.434,425,81.424,34605,0,0,0.145,12.774
2025-02-28 07:18:36,500,933,65,996.711,67.599,466.5,81,37786.5,0,0,0.159,0.419
2025-02-28 07:18:38,500,288,710,999.351,59.402,144,81,11664,0,0,0.135,12.896
2025-02-28 07:18:40,500,991,0,1016.835,97.554,495.5,80.196,39737,0,0,0.183,14.781
2025-02-28 07:18:42,500,523,474,1003.325,62.027,261.5,75,19612.5,0,0,0.124,0.371
2025-02-28 07:18:44,500,735,262,996.699,63.236,367.5,75,27562.5,0,0,0.15,4.95
2025-02-28 07:18:46,500,995,0,1002.41,66.815,497.5,78.333,38970.5,0,0,0.141,1.667
2025-02-28 07:18:48,500,457,503,998.783,62.355,228.5,82,18737,0,0,0.164,5.204
2025-02-28 07:18:50,500,993,6,998.368,67.002,496.5,82,40713,0,0,0.145,1.152
2025-02-28 07:18:52,500,1627,384,1000.99,65.601,813.5,80.946,65849.5,0,0,0.162,2.442
2025-02-28 07:18:54,500,986,0,1000.255,64.543,493,78,38454,0,0,0.154,1.013
2025-02-28 07:18:56,500,761,241,998.398,63.406,380.5,78,29679,0,0,0.156,2.17
2025-02-28 07:18:58,500,989,10,1000.129,67.509,494.5,79.488,39307,0,0,0.145,2.314
2025-02-28 07:19:00,500,993,0,1002.478,64.685,496.5,81,40216.5,0,0,0.149,1.082
2025-02-28 07:19:02,500,922,71,1002.548,66.176,461,81,37341,0,0,0.159,1.164
2025-02-28 07:19:04,500,1009,0,1000.207,63.892,504.5,81.46,41096.5,0,0,0.142,1.415
2025-02-28 07:19:06,500,997,0,1002.055,67.313,498.5,82,40877,0,0,0.156,1.134
2025-02-28 07:19:08,500,983,19,1000.122,67.398,491.5,82,40303,0,0,0.136,0.643
2025-02-28 07:19:10,500,998,0,1004.927,69.617,499,81.54,40688.5,0,0,0.16,3.76
2025-02-28 07:19:12,500,993,10,998.872,66.047,496.5,81,40216.5,0,0,0.165,0.883
2025-02-28 07:19:14,500,1001,0,997.367,68.729,500.5,81,40540.5,0,0,0.145,0.683
2025-02-28 07:19:16,500,993,0,1003.641,66.232,496.5,81.048,40240.5,0,0,0.154,2.021
2025-02-28 07:19:18,500,991,8,1003.488,64.886,495.5,81,40135.5,0,0,0.15,0.576
2025-02-28 07:19:20,500,999,0,1000.64,66.236,499.5,81,40459.5,0,0,0.122,0.868
2025-02-28 07:19:22,500,1937,0,1000.338,68.15,968.5,81.699,79125.5,0,0,-0.782,-10.064
2025-02-28 07:19:24,500,987,0,1001.679,63.209,493.5,82,40467,0,0,0.171,0.954
2025-02-28 07:19:26,500,995,0,1023.042,126.078,497.5,81.593,40592.5,0,0,0.167,23.51
2025-02-28 07:19:28,500,992,0,1000.383,69.021,496,81.998,40671,0,0,0.128,1.229
2025-02-28 07:19:30,500,520,477,1006.508,65.856,260,82,21320,0,0,0.198,4.16
2025-02-28 07:19:32,500,992,2,1002.559,73.201,496,81.917,40631,0,0,0.137,4.646
2025-02-28 07:19:34,500,531,466,999.243,68.571,265.5,82,21771,0,0,0.181,0.414
2025-02-28 07:19:36,500,485,517,994.93,66.212,242.5,82,19885,0,0,0.163,10.41
2025-02-28 07:19:38,500,996,0,999.314,64.756,498,81.928,40800,0,0,0.165,2.001
2025-02-28 07:19:40,500,297,706,1001.761,68.007,148.5,82,12177,0,0,0.165,0.387
2025-02-28 07:19:42,500,930,74,999.012,63.587,465,82,38130,0,0,0.17,4.395
2025-02-28 07:19:44,500,880,107,1005.815,67.683,440,81.614,35910,0,0,0.159,2.663
2025-02-28 07:19:46,500,363,633,998.532,68.757,181.5,81,14701.5,0,0,0.127,11.207
2025-02-28 07:19:48,500,997,0,999.947,64.738,498.5,81,40378.5,0,0,0.127,0.448
2025-02-28 07:19:50,500,675,321,1006.96,66.445,337.5,80.856,27289,0,0,0.147,3.302
2025-02-28 07:19:52,500,1759,205,1000.649,64.947,879.5,80,70360,0,0,-0.944,0.943
2025-02-28 07:19:54,500,592,405,996.556,64.158,296,80,23680,0,0,0.145,3.885
2025-02-28 07:19:56,500,992,0,1006.493,66.27,496,81,40176,0,0,0.166,2.16
2025-02-28 07:19:58,500,996,0,999.409,66.15,498,82,40836,0,0,0.155,1.184
2025-02-28 07:20:00,500,770,235,1000.566,66.515,385,82,31570,0,0,0.155,2.082
2025-02-28 07:20:02,500,999,0,1002.645,67.4,499.5,81.916,40917,0,0,0.158,3.505
2025-02-28 07:20:04,500,965,35,1002.319,64.299,482.5,82,39565,0,0,0.153,1.159
2025-02-28 07:20:06,500,1002,0,1000.293,63.712,501,82,41082,0,0,0.166,0.597
2025-02-28 07:20:08,500,997,0,1005.829,64.691,498.5,81.991,40872.5,0,0,0.166,1.883
2025-02-28 07:20:10,500,966,26,1001.928,64.814,483,82,39606,0,0,0.177,0.844
2025-02-28 07:20:12,500,998,0,1005.542,64.854,499,82,40918,0,0,0.145,0.883
2025-02-28 07:20:14,500,985,0,1015.705,87.483,492.5,81.669,40222,0,0,0.163,12.185
2025-02-28 07:20:16,500,999,0,999.792,64.419,499.5,82,40959,0,0,0.136,0.411
2025-02-28 07:20:18,500,1004,0,996.986,66.796,502,82,41164,0,0,0.164,1.005
2025-02-28 07:20:20,500,998,0,1005.342,68.412,499,80.978,40408,0,0,0.196,2.189
2025-02-28 07:20:22,500,1003,0,998.941,64.265,501.5,80,40120,0,0,0.151,0.631
2025-02-28 07:20:24,500,1961,7,1001.576,64.532,980.5,80,78440,0,0,0.183,-0.177
2025-02-28 07:20:26,500,988,0,1006.146,81.604,494,80.818,39924,0,0,0.18,8.707
2025-02-28 07:20:28,500,965,34,1000.47,67.932,482.5,82,39565,0,0,0.158,1.057
2025-02-28 07:20:30,500,1008,0,999.073,64.362,504,82,41328,0,0,0.157,0.403
2025-02-28 07:20:32,500,810,178,1001.26,70.257,405,81.923,33179,0,0,0.172,4.048
2025-02-28 07:20:34,500,671,318,1005.675,66.03,335.5,82,27511,0,0,0.146,3.846
2025-02-28 07:20:36,500,818,10,1002.722,66.215,409,82,33538,0,0,0.165,0.433
2025-02-28 07:20:38,500,105,887,996.162,68.175,52.5,81.905,4300,0,0,0.133,13.067
2025-02-28 07:20:40,500,924,82,1002.184,67.469,462,81.028,37435,0,0,0.16,4.703
2025-02-28 07:20:42,500,842,150,998.208,66.345,421,81,34101,0,0,0.153,0.423
2025-02-28 07:20:44,500,391,608,1000.171,67.639,195.5,80.887,15813.5,0,0,0.151,13.696
2025-02-28 07:20:46,500,999,0,1003.152,66.639,499.5,81,40459.5,0,0,0.138,0.368
2025-02-28 07:20:48,500,428,574,1000.647,64.455,214,81,17334,0,0,0.178,0.449
2025-02-28 07:20:50,500,834,158,999.376,67.602,417,81.357,33926,0,0,0.151,6.457
2025-02-28 07:20:52,500,985,0,1003.64,66.926,492.5,82,40385,0,0,0.215,0.847
2025-02-28 07:20:54,500,1580,537,1003.722,65.288,790,82,64780,0,0,0.168,-0.127
2025-02-28 07:20:56,500,749,249,1006.611,66.181,374.5,81.689,30592.5,0,0,0.164,3.637
2025-02-28 07:20:58,500,844,163,1001.032,66.987,422,81,34182,0,0,0.154,3.049
2025-02-28 07:21:00,500,978,0,1001.551,63.741,489,81,39609,0,0,0.13,0.973
2025-02-28 07:21:02,500,767,228,1004.176,65.199,383.5,80.657,30932,0,0,0.156,3.913
2025-02-28 07:21:04,500,998,0,1004.286,67.295,499,80,39920,0,0,0.168,0.716
2025-02-28 07:21:06,500,1005,0,1000.648,65.44,502.5,80,40200,0,0,0.14,1.092
2025-02-28 07:21:08,500,956,36,1003.441,65.553,478,80.083,38279.5,0,0,0.153,1.777
2025-02-28 07:21:10,500,999,0,1001.177,66.798,499.5,80,39960,0,0,0.18,1.177
2025-02-28 07:21:12,500,975,30,1001.586,65.252,487.5,80,39000,0,0,0.174,1.243
2025-02-28 07:21:14,500,996,2,997.291,64.216,498,80.986,40331,0,0,0.168,1.468
2025-02-28 07:21:16,500,989,0,1003.479,66.729,494.5,82,40549,0,0,0.174,1.155
2025-02-28 07:21:18,500,1013,0,1000.928,64.907,506.5,82,41533,0,0,0.14,0.652
2025-02-28 07:21:20,500,1004,0,1001.885,68.081,502,81.061,40692.5,0,0,0.156,1.382
2025-02-28 07:21:22,500,991,0,1003.357,64.843,495.5,80,39640,0,0,0.153,0.947
2025-02-28 07:21:24,500,1957,0,1003.454,67.26,978.5,80,78280,0,0,0.169,0.795
2025-02-28 07:21:26,500,975,5,1009.206,80.388,487.5,80.517,39252,0,0,0.169,7.514
2025-02-28 07:21:28,500,999,0,1000.128,65.777,499.5,81,40459.5,0,0,0.158,0.524
2025-02-28 07:21:30,500,1016,0,999.794,66.834,508,81,41148,0,0,0.156,1.152
2025-02-28 07:21:32,500,957,34,1002.642,68.712,478.5,81.059,38786.5,0,0,0.146,2.278
2025-02-28 07:21:34,500,1005,0,1001.259,68.046,502.5,81,40702.5,0,0,1.28,1.874
2025-02-28 07:21:36,500,477,530,999.962,66.51,238.5,81,19318.5,0,0,0.195,7.392
2025-02-28 07:21:38,500,986,0,1000.509,66.638,493,80.994,39930,0,0,0.297,1.781
2025-02-28 07:21:40,500,282,714,1000.986,66.326,141,81,11421,0,0,0.145,0.426
2025-02-28 07:21:42,500,761,242,1001.962,65.885,380.5,81,30820.5,0,0,0.159,8.703
2025-02-28 07:21:44,500,992,0,999.114,67.367,496,81.026,40189,0,0,0.196,1.222
