Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741076232,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.10%,"91.94MiB / 15.48GiB",0.58%,"347kB / 424kB","0B / 0B",38
1741076232,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.10%,"65.82MiB / 1GiB",6.43%,"228kB / 181kB","0B / 0B",21
1741076232,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.72%,"790.2MiB / 15.48GiB",4.99%,"14MB / 86.9MB","0B / 0B",246
1741076244,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,1.80%,"15.61MiB / 20MiB",78.07%,"147MB / 139MB","0B / 0B",18
1741076244,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,34.43%,"2.115GiB / 15.48GiB",13.67%,"205MB / 148MB","0B / 0B",936
1741076244,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.08%,"91.98MiB / 15.48GiB",0.58%,"354kB / 433kB","0B / 0B",38
1741076244,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.09%,"65.87MiB / 1GiB",6.43%,"233kB / 185kB","0B / 0B",23
1741076244,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.74%,"791.2MiB / 15.48GiB",4.99%,"14.1MB / 86.9MB","0B / 0B",246
1741076253,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,2.99%,"15.75MiB / 20MiB",78.77%,"148MB / 140MB","0B / 0B",18
1741076253,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,45.31%,"2.134GiB / 15.48GiB",13.79%,"206MB / 149MB","0B / 0B",932
1741076253,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.08%,"91.96MiB / 15.48GiB",0.58%,"357kB / 437kB","0B / 0B",38
1741076253,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.07%,"65.86MiB / 1GiB",6.43%,"235kB / 186kB","0B / 0B",23
1741076253,469747e068cc,reverse-proxy-controller-1,469747e068cc,1.06%,"792.3MiB / 15.48GiB",5.00%,"14.3MB / 87MB","0B / 0B",246
1741076265,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,4.07%,"15.92MiB / 20MiB",79.59%,"150MB / 142MB","0B / 0B",18
